province,district_clean,sector,district_sector,disease,casetype,age_category_new,gender,periodname,year,month,Total
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,August 2020,2020,August,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,August 2021,2021,August,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,August 2022,2022,August,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,August 2023,2023,August,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,August 2024,2024,August,3.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,December 2020,2020,December,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,December 2021,2021,December,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,December 2022,2022,December,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,December 2023,2023,December,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,December 2024,2024,December,10.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,February 2020,2020,February,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,February 2021,2021,February,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,February 2022,2022,February,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,February 2023,2023,February,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,February 2024,2024,February,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,February 2025,2025,February,5.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,January 2020,2020,January,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,January 2021,2021,January,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,January 2022,2022,January,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,January 2023,2023,January,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,January 2024,2024,January,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,January 2025,2025,January,11.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,July 2020,2020,July,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,July 2021,2021,July,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,July 2022,2022,July,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,July 2023,2023,July,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,July 2024,2024,July,1.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,June 2020,2020,June,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,June 2021,2021,June,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,June 2022,2022,June,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,June 2023,2023,June,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,June 2024,2024,June,3.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,June 2025,2025,June,32.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,March 2020,2020,March,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,March 2021,2021,March,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,March 2022,2022,March,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,March 2023,2023,March,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,March 2024,2024,March,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,March 2025,2025,March,20.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,May 2020,2020,May,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,May 2021,2021,May,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,May 2022,2022,May,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,May 2023,2023,May,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,May 2024,2024,May,1.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,May 2025,2025,May,30.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,November 2020,2020,November,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,November 2021,2021,November,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,November 2022,2022,November,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,November 2023,2023,November,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,November 2024,2024,November,5.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,October 2020,2020,October,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,October 2021,2021,October,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,October 2022,2022,October,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,October 2023,2023,October,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,October 2024,2024,October,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,September 2020,2020,September,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,September 2021,2021,September,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,September 2022,2022,September,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,September 2023,2023,September,0.0
North,Musanze,Gacaca,Musanze_Gacaca,Malaria community,,,,September 2024,2024,September,4.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,April 2020,2020,April,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,April 2021,2021,April,1.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,April 2022,2022,April,1.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,April 2023,2023,April,1.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,April 2024,2024,April,9.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,April 2025,2025,April,11.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,August 2020,2020,August,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,August 2021,2021,August,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,August 2022,2022,August,1.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,August 2023,2023,August,3.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,August 2024,2024,August,5.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,December 2020,2020,December,1.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,December 2021,2021,December,3.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,December 2022,2022,December,2.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,December 2023,2023,December,4.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,December 2024,2024,December,23.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,February 2020,2020,February,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,February 2021,2021,February,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,February 2022,2022,February,1.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,February 2023,2023,February,3.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,February 2024,2024,February,6.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,February 2025,2025,February,22.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,January 2020,2020,January,1.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,January 2021,2021,January,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,January 2022,2022,January,1.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,January 2023,2023,January,1.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,January 2024,2024,January,7.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,January 2025,2025,January,9.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,July 2020,2020,July,1.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,July 2021,2021,July,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,July 2022,2022,July,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,July 2023,2023,July,4.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,July 2024,2024,July,17.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,June 2020,2020,June,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,June 2021,2021,June,4.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,June 2022,2022,June,2.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,June 2023,2023,June,2.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,June 2024,2024,June,16.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,June 2025,2025,June,16.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,March 2020,2020,March,1.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,March 2021,2021,March,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,March 2022,2022,March,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,March 2023,2023,March,3.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,March 2024,2024,March,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,March 2025,2025,March,8.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,May 2020,2020,May,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,May 2021,2021,May,2.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,May 2022,2022,May,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,May 2023,2023,May,5.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,May 2024,2024,May,9.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,May 2025,2025,May,11.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,November 2020,2020,November,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,November 2021,2021,November,1.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,November 2022,2022,November,2.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,November 2023,2023,November,4.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,November 2024,2024,November,15.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,October 2020,2020,October,6.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,October 2021,2021,October,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,October 2022,2022,October,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,October 2023,2023,October,4.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,October 2024,2024,October,8.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,September 2020,2020,September,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,September 2021,2021,September,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,September 2022,2022,September,0.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,September 2023,2023,September,3.0
North,Musanze,Gashaki,Musanze_Gashaki,Malaria community,,,,September 2024,2024,September,12.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,April 2020,2020,April,7.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,April 2021,2021,April,6.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,April 2022,2022,April,7.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,April 2023,2023,April,7.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,April 2024,2024,April,29.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,April 2025,2025,April,10.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,August 2020,2020,August,4.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,August 2021,2021,August,5.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,August 2022,2022,August,15.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,August 2023,2023,August,10.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,August 2024,2024,August,22.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,December 2020,2020,December,4.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,December 2021,2021,December,9.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,December 2022,2022,December,0.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,December 2023,2023,December,17.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,December 2024,2024,December,12.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,February 2020,2020,February,11.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,February 2021,2021,February,5.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,February 2022,2022,February,1.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,February 2023,2023,February,21.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,February 2024,2024,February,27.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,February 2025,2025,February,17.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,January 2020,2020,January,16.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,January 2021,2021,January,17.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,January 2022,2022,January,3.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,January 2023,2023,January,22.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,January 2024,2024,January,27.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,January 2025,2025,January,19.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,July 2020,2020,July,2.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,July 2021,2021,July,7.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,July 2022,2022,July,15.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,July 2023,2023,July,19.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,July 2024,2024,July,20.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,June 2020,2020,June,1.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,June 2021,2021,June,4.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,June 2022,2022,June,4.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,June 2023,2023,June,9.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,June 2024,2024,June,9.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,June 2025,2025,June,11.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,March 2020,2020,March,13.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,March 2021,2021,March,8.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,March 2022,2022,March,0.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,March 2023,2023,March,9.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,March 2024,2024,March,23.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,March 2025,2025,March,12.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,May 2020,2020,May,1.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,May 2021,2021,May,5.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,May 2022,2022,May,6.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,May 2023,2023,May,9.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,May 2024,2024,May,19.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,May 2025,2025,May,11.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,November 2020,2020,November,0.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,November 2021,2021,November,0.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,November 2022,2022,November,0.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,November 2023,2023,November,3.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,November 2024,2024,November,8.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,October 2020,2020,October,1.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,October 2021,2021,October,0.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,October 2022,2022,October,3.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,October 2023,2023,October,20.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,October 2024,2024,October,10.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,September 2020,2020,September,0.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,September 2021,2021,September,2.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,September 2022,2022,September,6.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,September 2023,2023,September,10.0
North,Musanze,Gataraga,Musanze_Gataraga,Malaria community,,,,September 2024,2024,September,14.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,April 2020,2020,April,1.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,April 2021,2021,April,0.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,April 2022,2022,April,5.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,April 2023,2023,April,5.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,April 2024,2024,April,3.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,April 2025,2025,April,6.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,August 2020,2020,August,4.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,August 2021,2021,August,0.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,August 2022,2022,August,6.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,August 2023,2023,August,2.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,August 2024,2024,August,6.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,December 2020,2020,December,1.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,December 2021,2021,December,0.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,December 2022,2022,December,5.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,December 2023,2023,December,0.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,December 2024,2024,December,7.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,February 2020,2020,February,1.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,February 2021,2021,February,0.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,February 2022,2022,February,0.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,February 2023,2023,February,4.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,February 2024,2024,February,3.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,February 2025,2025,February,4.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,January 2020,2020,January,3.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,January 2021,2021,January,0.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,January 2022,2022,January,0.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,January 2023,2023,January,8.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,January 2024,2024,January,0.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,January 2025,2025,January,5.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,July 2020,2020,July,0.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,July 2021,2021,July,1.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,July 2022,2022,July,1.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,July 2023,2023,July,3.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,July 2024,2024,July,9.0
North,Musanze,Kimonyi,Musanze_Kimonyi,Malaria community,,,,June 2020,2020,June,2.0
